Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
13,Sat,2022-10-29,21:00,Strasbourg,1.1,2–2,2.0,Marseille,25687,Stade de la Meinau,Ruddy Buquet,/en/matches/be8af29c/Strasbourg-Marseille-October-29-2022-Ligue-1,,FRA-L1,22-23
13,Sun,2022-10-30,13:00,Auxerre,1.5,1–0,0.4,Ajaccio,15092,Stade de l'Abbé Deschamps,Benoît Millot,/en/matches/37f73b7b/Auxerre-Ajaccio-October-30-2022-Ligue-1,,FRA-L1,22-23
13,Sun,2022-10-30,15:00,Rennes,1.2,3–0,0.9,Montpellier,26617,Roazhon Park,Bastien Dechepy,/en/matches/5a0894db/Rennes-Montpellier-October-30-2022-Ligue-1,,FRA-L1,22-23
13,Sun,2022-10-30,15:00,Monaco,1.8,2–0,0.6,Angers,7069,Stade Louis II,Stéphanie Frappart,/en/matches/6d8a6a22/Monaco-Angers-October-30-2022-Ligue-1,,FRA-L1,22-23
13,Sun,2022-10-30,15:00,Brest,1.5,0–0,1.0,Reims,11008,Stade Francis-Le Blé,Willy Delajod,/en/matches/9547c75b/Brest-Reims-October-30-2022-Ligue-1,,FRA-L1,22-23
13,Sun,2022-10-30,15:00,Nantes,1.7,1–1,0.7,Clermont Foot,30894,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,/en/matches/d73b5aa4/Nantes-Clermont-Foot-October-30-2022-Ligue-1,,FRA-L1,22-23
13,Sun,2022-10-30,17:05,Lorient,1.8,1–2,1.8,Nice,16034,Stade du Moustoir,Clément Turpin,/en/matches/b3909991/Lorient-Nice-October-30-2022-Ligue-1,,FRA-L1,22-23
13,Sun,2022-10-30,20:45,Lyon,1.6,1–0,1.5,Lille,55790,Groupama Stadium,Jérôme Brisard,/en/matches/55897a3f/Lyon-Lille-October-30-2022-Ligue-1,,FRA-L1,22-23
14,Fri,2022-11-04,21:00,Troyes,1.9,1–1,1.4,Auxerre,12689,Stade de l'Aube,Pierre Gaillouste,/en/matches/c138eba8/Troyes-Auxerre-November-4-2022-Ligue-1,,FRA-L1,22-23
14,Sat,2022-11-05,17:00,Ajaccio,3.7,4–2,0.9,Strasbourg,7203,Stade François Coty,Mathieu Vernice,/en/matches/ce07c8bb/Ajaccio-Strasbourg-November-5-2022-Ligue-1,,FRA-L1,22-23
14,Sat,2022-11-05,21:00,Angers,0.5,1–2,1.8,Lens,11585,Stade Raymond Kopa,Thomas Léonard,/en/matches/75388a68/Angers-Lens-November-5-2022-Ligue-1,,FRA-L1,22-23
14,Sun,2022-11-06,13:00,Lorient,0.8,1–2,1.6,Paris S-G,16778,Stade du Moustoir,Benoît Bastien,/en/matches/62986726/Lorient-Paris-Saint-Germain-November-6-2022-Ligue-1,,FRA-L1,22-23
14,Sun,2022-11-06,15:00,Toulouse,0.7,0–2,2.4,Monaco,23005,Stadium Municipal,Benoît Millot,/en/matches/4c62ed91/Toulouse-Monaco-November-6-2022-Ligue-1,,FRA-L1,22-23
14,Sun,2022-11-06,15:00,Reims,2.8,1–0,0.7,Nantes,11477,Stade Auguste-Delaune,Ruddy Buquet,/en/matches/b3aecb40/Reims-Nantes-November-6-2022-Ligue-1,,FRA-L1,22-23
14,Sun,2022-11-06,15:00,Nice,1.1,1–0,1.1,Brest,19035,Stade de Nice,Jeremy Stinat,/en/matches/cbe2fdcb/Nice-Brest-November-6-2022-Ligue-1,,FRA-L1,22-23
14,Sun,2022-11-06,15:00,Clermont Foot,3.4,1–1,1.2,Montpellier,10990,Stade Gabriel Montpied,Marc Bollengier,/en/matches/ce3a7987/Clermont-Foot-Montpellier-November-6-2022-Ligue-1,,FRA-L1,22-23
14,Sun,2022-11-06,17:05,Lille,2.4,1–1,0.9,Rennes,35539,Stade Pierre-Mauroy,Johan Hamel,/en/matches/004b284e/Lille-Rennes-November-6-2022-Ligue-1,,FRA-L1,22-23
14,Sun,2022-11-06,20:45,Marseille,0.8,1–0,0.9,Lyon,62975,Orange Vélodrome,François Letexier,/en/matches/bfdebdac/Choc-des-Olympiques-Marseille-Lyon-November-6-2022-Ligue-1,,FRA-L1,22-23
15,Fri,2022-11-11,21:00,Lyon,1.3,1–1,1.6,Nice,57000,Groupama Stadium,Eric Wattellier,/en/matches/e805986b/Lyon-Nice-November-11-2022-Ligue-1,,FRA-L1,22-23
15,Sat,2022-11-12,17:00,Lens,1.5,2–1,0.2,Clermont Foot,37519,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,/en/matches/8d98626e/Lens-Clermont-Foot-November-12-2022-Ligue-1,,FRA-L1,22-23
15,Sat,2022-11-12,21:00,Rennes,2.1,2–1,1.0,Toulouse,26835,Roazhon Park,Willy Delajod,/en/matches/f352bc06/Rennes-Toulouse-November-12-2022-Ligue-1,,FRA-L1,22-23
15,Sun,2022-11-13,13:00,Paris S-G,2.0,5–0,0.7,Auxerre,45000,Parc des Princes,Thomas Léonard,/en/matches/86e55266/Paris-Saint-Germain-Auxerre-November-13-2022-Ligue-1,,FRA-L1,22-23
15,Sun,2022-11-13,15:00,Lille,0.6,1–0,0.6,Angers,36360,Stade Pierre-Mauroy,Miguel Nogueira,/en/matches/6055a18c/Lille-Angers-November-13-2022-Ligue-1,,FRA-L1,22-23
15,Sun,2022-11-13,15:00,Montpellier,1.7,1–1,2.1,Reims,11778,Stade de la Mosson,Florent Batta,/en/matches/7927c5f9/Montpellier-Reims-November-13-2022-Ligue-1,,FRA-L1,22-23
15,Sun,2022-11-13,15:00,Brest,2.4,2–1,1.0,Troyes,10642,Stade Francis-Le Blé,Ruddy Buquet,/en/matches/8067e5e7/Brest-Troyes-November-13-2022-Ligue-1,,FRA-L1,22-23
15,Sun,2022-11-13,15:00,Nantes,1.1,2–2,2.5,Ajaccio,29407,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,/en/matches/e2a7c160/Nantes-Ajaccio-November-13-2022-Ligue-1,,FRA-L1,22-23
15,Sun,2022-11-13,17:05,Strasbourg,2.3,1–1,0.5,Lorient,25117,Stade de la Meinau,Pierre Gaillouste,/en/matches/d02cfa28/Strasbourg-Lorient-November-13-2022-Ligue-1,,FRA-L1,22-23
15,Sun,2022-11-13,20:45,Monaco,2.0,2–3,1.9,Marseille,10631,Stade Louis II,Benoît Bastien,/en/matches/d1097736/Monaco-Marseille-November-13-2022-Ligue-1,,FRA-L1,22-23
16,Wed,2022-12-28,15:00,Ajaccio,1.6,1–0,1.9,Angers,7088,Stade François Coty,Jeremy Stinat,/en/matches/095e292f/Ajaccio-Angers-December-28-2022-Ligue-1,,FRA-L1,22-23
16,Wed,2022-12-28,15:00,Troyes,0.2,0–0,1.5,Nantes,9043,Stade de l'Aube,Stéphanie Frappart,/en/matches/8501cd5a/Troyes-Nantes-December-28-2022-Ligue-1,,FRA-L1,22-23
16,Wed,2022-12-28,17:00,Auxerre,1.3,2–3,1.3,Monaco,16503,Stade de l'Abbé Deschamps,Marc Bollengier,/en/matches/d5b35d85/Auxerre-Monaco-December-28-2022-Ligue-1,,FRA-L1,22-23
16,Wed,2022-12-28,19:00,Clermont Foot,0.7,0–2,1.6,Lille,13122,Stade Gabriel Montpied,François Letexier,/en/matches/6a0bd1ac/Clermont-Foot-Lille-December-28-2022-Ligue-1,,FRA-L1,22-23
16,Wed,2022-12-28,21:00,Brest,1.3,2–4,3.1,Lyon,14601,Stade Francis-Le Blé,Bastien Dechepy,/en/matches/244b3b09/Brest-Lyon-December-28-2022-Ligue-1,,FRA-L1,22-23
16,Wed,2022-12-28,21:00,Paris S-G,2.1,2–1,1.3,Strasbourg,47000,Parc des Princes,Clément Turpin,/en/matches/c4b9d773/Paris-Saint-Germain-Strasbourg-December-28-2022-Ligue-1,,FRA-L1,22-23
16,Thu,2022-12-29,17:00,Lorient,1.0,0–2,1.7,Montpellier,15963,Stade du Moustoir,Willy Delajod,/en/matches/3f005cc1/Lorient-Montpellier-December-29-2022-Ligue-1,,FRA-L1,22-23
16,Thu,2022-12-29,19:00,Reims,1.4,3–1,1.6,Rennes,13262,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,/en/matches/ae3fb1a3/Reims-Rennes-December-29-2022-Ligue-1,,FRA-L1,22-23
16,Thu,2022-12-29,21:00,Marseille,2.6,6–1,1.8,Toulouse,61371,Orange Vélodrome,Jérémie Pignard,/en/matches/34caf658/Marseille-Toulouse-December-29-2022-Ligue-1,,FRA-L1,22-23
16,Thu,2022-12-29,21:00,Nice,1.0,0–0,1.0,Lens,24672,Stade de Nice,Benoît Millot,/en/matches/9c606d65/Nice-Lens-December-29-2022-Ligue-1,,FRA-L1,22-23
17,Sun,2023-01-01,15:00,Toulouse,1.1,2–0,0.0,Ajaccio,25957,Stadium Municipal,Pierre Gaillouste,/en/matches/0e22e8ba/Toulouse-Ajaccio-January-1-2023-Ligue-1,,FRA-L1,22-23
17,Sun,2023-01-01,15:00,Monaco,1.4,1–0,0.8,Brest,6150,Stade Louis II,Jeremy Stinat,/en/matches/4cec22bb/Monaco-Brest-January-1-2023-Ligue-1,,FRA-L1,22-23
17,Sun,2023-01-01,15:00,Angers,2.3,1–2,0.6,Lorient,6000,Stade Raymond Kopa,Florent Batta,/en/matches/cff615b4/Angers-Lorient-January-1-2023-Ligue-1,,FRA-L1,22-23
17,Sun,2023-01-01,15:00,Nantes,1.0,1–0,0.8,Auxerre,23266,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,/en/matches/eb1f454d/Nantes-Auxerre-January-1-2023-Ligue-1,,FRA-L1,22-23
17,Sun,2023-01-01,17:00,Lyon,0.7,0–1,1.2,Clermont Foot,30000,Groupama Stadium,Stéphanie Frappart,/en/matches/1e8f7f51/Lyon-Clermont-Foot-January-1-2023-Ligue-1,,FRA-L1,22-23
17,Sun,2023-01-01,20:45,Lens,1.8,3–1,1.6,Paris S-G,38047,Stade Bollaert-Delelis,Jérôme Brisard,/en/matches/41b38f59/Lens-Paris-Saint-Germain-January-1-2023-Ligue-1,,FRA-L1,22-23
17,Mon,2023-01-02,15:00,Strasbourg,1.1,2–3,1.2,Troyes,25135,Stade de la Meinau,Benoît Millot,/en/matches/f8182d7b/Strasbourg-Troyes-January-2-2023-Ligue-1,,FRA-L1,22-23
17,Mon,2023-01-02,17:00,Lille,2.3,1–1,0.8,Reims,31086,Stade Pierre-Mauroy,Eric Wattellier,/en/matches/cbf86c77/Lille-Reims-January-2-2023-Ligue-1,,FRA-L1,22-23
17,Mon,2023-01-02,19:00,Montpellier,1.4,1–2,1.4,Marseille,18971,Stade de la Mosson,Ruddy Buquet,/en/matches/1083eac4/Montpellier-Marseille-January-2-2023-Ligue-1,,FRA-L1,22-23
17,Mon,2023-01-02,21:00,Rennes,1.9,2–1,0.4,Nice,27427,Roazhon Park,Thomas Léonard,/en/matches/4d3e283f/Rennes-Nice-January-2-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,19:00,Clermont Foot,1.7,2–1,1.1,Rennes,10648,Stade Gabriel Montpied,Clément Turpin,/en/matches/560bb258/Clermont-Foot-Rennes-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,19:00,Ajaccio,1.0,0–1,0.9,Reims,6648,Stade François Coty,Willy Delajod,/en/matches/656ef1c0/Ajaccio-Reims-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,19:00,Auxerre,1.1,0–5,2.2,Toulouse,12405,Stade de l'Abbé Deschamps,Florent Batta,/en/matches/7037273e/Auxerre-Toulouse-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,19:00,Brest,0.3,0–0,0.7,Lille,11452,Stade Francis-Le Blé,Mathieu Vernice,/en/matches/86d6c372/Brest-Lille-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,19:00,Nantes,1.1,0–0,0.5,Lyon,27657,Stade de la Beaujoire - Louis Fonteneau,Marc Bollengier,/en/matches/b34687b5/Nantes-Lyon-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,21:00,Troyes,0.2,0–2,1.9,Marseille,14222,Stade de l'Aube,Hakim Ben El Hadj Salem,/en/matches/18500cfa/Troyes-Marseille-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,21:00,Nice,2.5,6–1,0.2,Montpellier,17500,Stade de Nice,Bastien Dechepy,/en/matches/45abc300/Nice-Montpellier-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,21:00,Paris S-G,1.3,2–0,0.5,Angers,47000,Parc des Princes,Eric Wattellier,/en/matches/76db6078/Paris-Saint-Germain-Angers-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,21:00,Lorient,1.3,2–2,1.8,Monaco,14521,Stade du Moustoir,Jérôme Brisard,/en/matches/a1b8e89a/Lorient-Monaco-January-11-2023-Ligue-1,,FRA-L1,22-23
18,Wed,2023-01-11,21:00,Strasbourg,0.8,2–2,1.9,Lens,25624,Stade de la Meinau,François Letexier,/en/matches/e91d3b16/Strasbourg-Lens-January-11-2023-Ligue-1,,FRA-L1,22-23
19,Sat,2023-01-14,17:00,Lens,2.0,1–0,0.3,Auxerre,38208,Stade Bollaert-Delelis,Willy Delajod,/en/matches/767c1b25/Lens-Auxerre-January-14-2023-Ligue-1,,FRA-L1,22-23
19,Sat,2023-01-14,19:00,Marseille,2.2,3–1,0.5,Lorient,62276,Orange Vélodrome,Bastien Dechepy,/en/matches/d95f972f/Marseille-Lorient-January-14-2023-Ligue-1,,FRA-L1,22-23
19,Sat,2023-01-14,21:00,Lyon,2.8,1–2,1.1,Strasbourg,38473,Groupama Stadium,Jeremy Stinat,/en/matches/6016edce/Lyon-Strasbourg-January-14-2023-Ligue-1,,FRA-L1,22-23
19,Sun,2023-01-15,13:00,Lille,3.8,5–1,0.9,Troyes,31254,Stade Pierre-Mauroy,Pierre Gaillouste,/en/matches/50911140/Lille-Troyes-January-15-2023-Ligue-1,,FRA-L1,22-23
19,Sun,2023-01-15,15:00,Toulouse,1.4,1–1,1.0,Brest,20637,Stadium Municipal,Benoît Millot,/en/matches/10ac929c/Toulouse-Brest-January-15-2023-Ligue-1,,FRA-L1,22-23
19,Sun,2023-01-15,15:00,Montpellier,0.9,0–3,0.6,Nantes,10947,Stade de la Mosson,Thomas Léonard,/en/matches/5bf93a40/Montpellier-Nantes-January-15-2023-Ligue-1,,FRA-L1,22-23
19,Sun,2023-01-15,15:00,Reims,0.9,0–0,0.8,Nice,11383,Stade Auguste-Delaune,François Letexier,/en/matches/c5adac5b/Reims-Nice-January-15-2023-Ligue-1,,FRA-L1,22-23
19,Sun,2023-01-15,15:00,Angers,0.6,1–2,1.7,Clermont Foot,12160,Stade Raymond Kopa,Mathieu Vernice,/en/matches/d21b1750/Angers-Clermont-Foot-January-15-2023-Ligue-1,,FRA-L1,22-23
19,Sun,2023-01-15,17:05,Monaco,3.7,7–1,0.3,Ajaccio,8000,Stade Louis II,Ruddy Buquet,/en/matches/74dc1c48/Monaco-Ajaccio-January-15-2023-Ligue-1,,FRA-L1,22-23
19,Sun,2023-01-15,20:45,Rennes,0.8,1–0,1.0,Paris S-G,27566,Roazhon Park,Benoît Bastien,/en/matches/a1cfed8d/Rennes-Paris-Saint-Germain-January-15-2023-Ligue-1,,FRA-L1,22-23
20,Fri,2023-01-27,21:00,Lorient,0.9,2–1,1.5,Rennes,16782,Stade du Moustoir,Benoît Millot,/en/matches/b1b646a8/Lorient-Rennes-January-27-2023-Ligue-1,,FRA-L1,22-23
20,Sat,2023-01-28,17:00,Troyes,1.2,1–1,2.9,Lens,13500,Stade de l'Aube,Clément Turpin,/en/matches/bf2e3c05/Troyes-Lens-January-28-2023-Ligue-1,,FRA-L1,22-23
20,Sat,2023-01-28,21:00,Marseille,1.6,1–1,1.5,Monaco,64502,Orange Vélodrome,Jérémie Pignard,/en/matches/15d42ad7/Marseille-Monaco-January-28-2023-Ligue-1,,FRA-L1,22-23
20,Sun,2023-01-29,13:00,Nice,1.6,1–0,1.6,Lille,22126,Stade de Nice,Eric Wattellier,/en/matches/b83c2528/Nice-Lille-January-29-2023-Ligue-1,,FRA-L1,22-23
20,Sun,2023-01-29,15:00,Clermont Foot,0.7,0–0,0.1,Nantes,11015,Stade Gabriel Montpied,Florent Batta,/en/matches/524e5116/Clermont-Foot-Nantes-January-29-2023-Ligue-1,,FRA-L1,22-23
20,Sun,2023-01-29,15:00,Brest,1.6,4–0,0.8,Angers,12629,Stade Francis-Le Blé,Marc Bollengier,/en/matches/6bd8ad94/Brest-Angers-January-29-2023-Ligue-1,,FRA-L1,22-23
20,Sun,2023-01-29,15:00,Auxerre,1.8,0–2,0.7,Montpellier,14206,Stade de l'Abbé Deschamps,Jeremy Stinat,/en/matches/73d5a2c8/Auxerre-Montpellier-January-29-2023-Ligue-1,,FRA-L1,22-23
20,Sun,2023-01-29,15:00,Strasbourg,1.3,1–2,1.2,Toulouse,25196,Stade de la Meinau,Willy Delajod,/en/matches/a2c720b1/Strasbourg-Toulouse-January-29-2023-Ligue-1,,FRA-L1,22-23
20,Sun,2023-01-29,17:05,Ajaccio,1.7,0–2,1.9,Lyon,6788,Stade François Coty,Thomas Léonard,/en/matches/3b0e34f6/Ajaccio-Lyon-January-29-2023-Ligue-1,,FRA-L1,22-23
20,Sun,2023-01-29,20:45,Paris S-G,1.6,1–1,2.5,Reims,46000,Parc des Princes,Ruddy Buquet,/en/matches/ac8ffacd/Paris-Saint-Germain-Reims-January-29-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,19:00,Lille,1.3,0–0,1.4,Clermont Foot,32498,Stade Pierre-Mauroy,Jeremy Stinat,/en/matches/359a0f8f/Lille-Clermont-Foot-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,19:00,Nantes,1.2,0–2,1.7,Marseille,34125,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,/en/matches/4bca4e32/Nantes-Marseille-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,19:00,Toulouse,2.2,4–1,1.2,Troyes,17725,Stadium Municipal,Mathieu Vernice,/en/matches/6226baab/Toulouse-Troyes-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,19:00,Angers,0.4,1–2,1.4,Ajaccio,7255,Stade Raymond Kopa,Bastien Dechepy,/en/matches/671cbd4f/Angers-Ajaccio-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,19:00,Reims,3.8,4–2,0.6,Lorient,10746,Stade Auguste-Delaune,Florent Batta,/en/matches/e7ec4d4b/Reims-Lorient-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,21:00,Lyon,2.5,0–0,0.6,Brest,30837,Groupama Stadium,Ruddy Buquet,/en/matches/0f1e8f16/Lyon-Brest-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,21:00,Monaco,1.2,3–2,1.4,Auxerre,3561,Stade Louis II,Eric Wattellier,/en/matches/7bb26754/Monaco-Auxerre-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,21:00,Montpellier,0.5,1–3,4.4,Paris S-G,17454,Stade de la Mosson,Jérémie Pignard,/en/matches/8fea202b/Montpellier-Paris-Saint-Germain-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,21:00,Lens,0.6,0–1,2.1,Nice,37437,Stade Bollaert-Delelis,Thomas Léonard,/en/matches/b6c7f232/Lens-Nice-February-1-2023-Ligue-1,,FRA-L1,22-23
21,Wed,2023-02-01,21:00,Rennes,1.1,3–0,0.1,Strasbourg,26176,Roazhon Park,Marc Bollengier,/en/matches/cdc46e1d/Rennes-Strasbourg-February-1-2023-Ligue-1,,FRA-L1,22-23
22,Sat,2023-02-04,17:00,Paris S-G,1.9,2–1,0.8,Toulouse,45000,Parc des Princes,Bastien Dechepy,/en/matches/20d2d2e9/Paris-Saint-Germain-Toulouse-February-4-2023-Ligue-1,,FRA-L1,22-23
22,Sat,2023-02-04,19:00,Troyes,1.0,1–3,0.8,Lyon,10240,Stade de l'Aube,François Letexier,/en/matches/774a8b12/Troyes-Lyon-February-4-2023-Ligue-1,,FRA-L1,22-23
22,Sat,2023-02-04,21:00,Rennes,1.8,1–3,2.2,Lille,28082,Roazhon Park,Florent Batta,/en/matches/b405d94b/Rennes-Lille-February-4-2023-Ligue-1,,FRA-L1,22-23
22,Sun,2023-02-05,13:00,Clermont Foot,0.4,0–2,1.4,Monaco,11598,Stade Gabriel Montpied,Marc Bollengier,/en/matches/46fb274a/Clermont-Foot-Monaco-February-5-2023-Ligue-1,,FRA-L1,22-23
22,Sun,2023-02-05,15:00,Strasbourg,0.9,2–0,0.9,Montpellier,25028,Stade de la Meinau,Stéphanie Frappart,/en/matches/1b074cd2/Strasbourg-Montpellier-February-5-2023-Ligue-1,,FRA-L1,22-23
22,Sun,2023-02-05,15:00,Ajaccio,0.3,0–2,1.2,Nantes,6908,Stade François Coty,Ruddy Buquet,/en/matches/1d0998d1/Ajaccio-Nantes-February-5-2023-Ligue-1,,FRA-L1,22-23
22,Sun,2023-02-05,15:00,Auxerre,1.2,0–0,0.6,Reims,14680,Stade de l'Abbé Deschamps,Pierre Gaillouste,/en/matches/384b2fcb/Auxerre-Reims-February-5-2023-Ligue-1,,FRA-L1,22-23
22,Sun,2023-02-05,15:00,Lorient,1.0,0–0,0.7,Angers,12705,Stade du Moustoir,Willy Delajod,/en/matches/4f77b00e/Lorient-Angers-February-5-2023-Ligue-1,,FRA-L1,22-23
22,Sun,2023-02-05,17:05,Brest,2.0,1–1,2.5,Lens,11639,Stade Francis-Le Blé,Benoît Bastien,/en/matches/7a42156f/Brest-Lens-February-5-2023-Ligue-1,,FRA-L1,22-23
22,Sun,2023-02-05,20:45,Marseille,2.3,1–3,1.4,Nice,65234,Orange Vélodrome,Clément Turpin,/en/matches/f901aa76/Marseille-Nice-February-5-2023-Ligue-1,,FRA-L1,22-23
23,Fri,2023-02-10,21:00,Nice,0.6,3–0,0.4,Ajaccio,20163,Stade de Nice,Stéphanie Frappart,/en/matches/1ca21463/Nice-Ajaccio-February-10-2023-Ligue-1,,FRA-L1,22-23
23,Sat,2023-02-11,17:00,Monaco,2.9,3–1,0.8,Paris S-G,16500,Stade Louis II,Clément Turpin,/en/matches/72eb59cf/Monaco-Paris-Saint-Germain-February-11-2023-Ligue-1,,FRA-L1,22-23
23,Sat,2023-02-11,21:00,Clermont Foot,0.8,0–2,2.6,Marseille,13576,Stade Gabriel Montpied,Ruddy Buquet,/en/matches/695a7394/Clermont-Foot-Marseille-February-11-2023-Ligue-1,,FRA-L1,22-23
23,Sun,2023-02-12,13:00,Toulouse,2.1,3–1,1.3,Rennes,21783,Stadium Municipal,Jeremy Stinat,/en/matches/65d07eec/Toulouse-Rennes-February-12-2023-Ligue-1,,FRA-L1,22-23
23,Sun,2023-02-12,15:00,Angers,0.9,1–1,2.6,Auxerre,7873,Stade Raymond Kopa,Thomas Léonard,/en/matches/079e4a90/Angers-Auxerre-February-12-2023-Ligue-1,,FRA-L1,22-23
23,Sun,2023-02-12,15:00,Lille,2.7,2–0,0.3,Strasbourg,30812,Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,/en/matches/5bcb2b4d/Lille-Strasbourg-February-12-2023-Ligue-1,,FRA-L1,22-23
23,Sun,2023-02-12,15:00,Montpellier,2.5,3–0,0.8,Brest,12901,Stade de la Mosson,Florent Batta,/en/matches/90388019/Montpellier-Brest-February-12-2023-Ligue-1,,FRA-L1,22-23
23,Sun,2023-02-12,15:00,Reims,2.3,4–0,0.9,Troyes,8115,Stade Auguste-Delaune,Jérémie Pignard,/en/matches/b1ac1305/Reims-Troyes-February-12-2023-Ligue-1,,FRA-L1,22-23
23,Sun,2023-02-12,17:05,Nantes,1.0,1–0,1.1,Lorient,33579,Stade de la Beaujoire - Louis Fonteneau,Mathieu Vernice,/en/matches/f9f4ca12/Nantes-Lorient-February-12-2023-Ligue-1,,FRA-L1,22-23
23,Sun,2023-02-12,20:45,Lyon,1.4,2–1,1.1,Lens,53426,Groupama Stadium,Eric Wattellier,/en/matches/eb88e263/Lyon-Lens-February-12-2023-Ligue-1,,FRA-L1,22-23
24,Fri,2023-02-17,21:00,Auxerre,1.5,2–1,0.8,Lyon,16396,Stade de l'Abbé Deschamps,Jérôme Brisard,/en/matches/ab3c5cc9/Auxerre-Lyon-February-17-2023-Ligue-1,,FRA-L1,22-23
24,Sat,2023-02-18,17:00,Nice,1.2,0–0,1.6,Reims,18102,Stade de Nice,Marc Bollengier,/en/matches/e2d5f3b0/Nice-Reims-February-18-2023-Ligue-1,,FRA-L1,22-23
24,Sat,2023-02-18,21:00,Strasbourg,1.7,2–1,1.2,Angers,25062,Stade de la Meinau,François Letexier,/en/matches/7981e432/Strasbourg-Angers-February-18-2023-Ligue-1,,FRA-L1,22-23
24,Sun,2023-02-19,13:00,Paris S-G,2.0,4–3,2.4,Lille,46000,Parc des Princes,Willy Delajod,/en/matches/0354132b/Paris-Saint-Germain-Lille-February-19-2023-Ligue-1,,FRA-L1,22-23
24,Sun,2023-02-19,15:00,Troyes,0.1,0–1,1.6,Montpellier,7745,Stade de l'Aube,Benoît Bastien,/en/matches/27b0ea20/Troyes-Montpellier-February-19-2023-Ligue-1,,FRA-L1,22-23
24,Sun,2023-02-19,15:00,Lorient,2.5,3–0,0.7,Ajaccio,12918,Stade du Moustoir,Eric Wattellier,/en/matches/9a73c114/Lorient-Ajaccio-February-19-2023-Ligue-1,,FRA-L1,22-23
24,Sun,2023-02-19,15:00,Brest,0.9,1–2,1.5,Monaco,13203,Stade Francis-Le Blé,Hakim Ben El Hadj Salem,/en/matches/dc325f14/Brest-Monaco-February-19-2023-Ligue-1,,FRA-L1,22-23
24,Sun,2023-02-19,15:00,Rennes,2.4,2–0,1.1,Clermont Foot,27798,Roazhon Park,Bastien Dechepy,/en/matches/e1b735e0/Rennes-Clermont-Foot-February-19-2023-Ligue-1,,FRA-L1,22-23
24,Sun,2023-02-19,17:05,Lens,2.4,3–1,0.3,Nantes,37984,Stade Bollaert-Delelis,Pierre Gaillouste,/en/matches/09d42df5/Lens-Nantes-February-19-2023-Ligue-1,,FRA-L1,22-23
24,Sun,2023-02-19,20:45,Toulouse,2.0,2–3,1.0,Marseille,29218,Stadium Municipal,Stéphanie Frappart,/en/matches/9d43f831/Toulouse-Marseille-February-19-2023-Ligue-1,,FRA-L1,22-23
25,Fri,2023-02-24,21:00,Lille,1.0,2–1,0.2,Brest,30257,Stade Pierre-Mauroy,Pierre Gaillouste,/en/matches/4b068238/Lille-Brest-February-24-2023-Ligue-1,,FRA-L1,22-23
25,Sat,2023-02-25,17:00,Angers,1.5,1–3,1.1,Lyon,12031,Stade Raymond Kopa,Florent Batta,/en/matches/ed761c34/Angers-Lyon-February-25-2023-Ligue-1,,FRA-L1,22-23
25,Sat,2023-02-25,21:00,Montpellier,0.6,1–1,1.9,Lens,17074,Stade de la Mosson,Jérôme Brisard,/en/matches/c423b431/Montpellier-Lens-February-25-2023-Ligue-1,,FRA-L1,22-23
25,Sun,2023-02-26,13:00,Lorient,1.5,0–1,0.7,Auxerre,13089,Stade du Moustoir,Benoît Millot,/en/matches/f9f72ca1/Lorient-Auxerre-February-26-2023-Ligue-1,,FRA-L1,22-23
25,Sun,2023-02-26,15:00,Clermont Foot,1.2,1–1,1.2,Strasbourg,10221,Stade Gabriel Montpied,Willy Delajod,/en/matches/3c41bf64/Clermont-Foot-Strasbourg-February-26-2023-Ligue-1,,FRA-L1,22-23
